frame,timestamp_s,speed_kmh,throttle,brake,steer_input,steering_angle_deg,gear,reverse,hand_brake,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,compass_rad,latitude,longitude,altitude_m,steering_rate_degps,jerk_x_mps3,jerk_y_mps3,jerk_z_mps3,jerk_magnitude_mps3
109662,846.8118191957474,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.05576929450035095,-0.1505570262670517,9.810072898864746,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.7277653895822243,-0.49899041730568555,6.311432716593496e-05,0.8824023474697283
109669,846.8639254979789,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.04352019727230072,-0.06195704638957977,9.81003189086914,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.23507899627222903,1.7003697457507336,-0.0007870064435437625,1.7165430452312913
109676,846.914061896503,0.0,0.0,0.0,0.0,0.0,1,0,0,0.013968169689178467,0.09262336045503616,9.80996036529541,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,1.1466393409551976,3.0831972657644635,-0.0014266196981852282,3.2895119992314052
109683,846.9680845960975,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.04352019727230072,-0.06195704638957977,9.81003189086914,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-1.0641520581717558,-2.8613973015957956,0.0013239911049864263,3.0528701042532633
109689,847.0166692957282,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.03127111494541168,0.02664298564195633,9.809995651245117,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.2521181034355846,1.8236200430368192,-0.0007459061041618616,1.8409655498736206
109695,847.0629896968603,0.0,0.0,0.0,0.0,0.0,1,0,0,0.001719081774353981,0.004023344721645117,9.809999465942383,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.7122174228516914,-0.488329987812487,8.235458183415557e-05,0.8635507172093171
109702,847.1177542954683,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.05576929450035095,-0.1505570262670517,9.810070037841797,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-1.049736102079076,-2.8226331410756993,0.0012886408593841406,3.0115121440403168
109708,847.1648552976549,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.014776017516851425,0.015333165414631367,9.8100004196167,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.8703270648287166,3.522009808298742,-0.0014780625011319975,3.627950450901262
109714,847.2122813947499,0.0,0.0,0.0,0.0,0.0,1,0,0,0.09219764173030853,0.13598410785198212,9.809930801391602,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,2.255586392294746,2.5439778903931445,-0.001467930725106564,3.3999258278284534
109721,847.2670574970543,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.019022032618522644,0.11524300277233124,9.809957504272461,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-2.030441555162975,-0.3786524452646681,0.000487491437615514,2.065446881642192
109727,847.3128826953471,0.0,0.0,0.0,0.0,0.0,1,0,0,0.030463263392448425,0.08131354302167892,9.809961318969727,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,1.0798708539100705,-0.7404105386279025,8.324453374443993e-05,1.3093238078357003
109734,847.3662953972816,0.0,0.0,0.0,0.0,0.0,1,0,0,0.04695836082100868,0.07000371813774109,9.809967041015625,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.3088234976160673,-0.2117441071936592,0.00010712893546269761,0.374442961060386
109740,847.41557379812,0.0,0.0,0.0,0.0,0.0,1,0,0,0.013968169689178467,0.09262336045503616,9.80996036529541,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-0.6694655380565722,0.45901737744054877,-0.00013546949781789784,0.8117148993271959
109746,847.4616568945348,0.0,0.0,0.0,0.0,0.0,1,0,0,0.04695836082100868,0.07000371813774109,9.809965133666992,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.7158848623121585,-0.49084467141032617,0.00010347333302237441,0.8679974874654534
109753,847.5153783969581,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.04352019727230072,-0.06195704638957977,9.810033798217773,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-1.6842149607135715,-2.4563863364722347,0.001278157677725079,2.978324277439573
109759,847.5626081973314,0.0,0.0,0.0,0.0,0.0,1,0,0,0.116695836186409,0.31318414211273193,9.809854507446289,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,3.3922657346066103,7.942891681461803,-0.0037961365508051527,8.636956031396359
109766,847.6167337968946,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.05576929450035095,-0.1505570262670517,9.81007194519043,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-3.1863874410412665,-8.567871249887297,0.004017281025904332,9.141197887455323
109772,847.6613167971373,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.04352019727230072,-0.06195704638957977,9.810035705566406,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.2747481587458465,1.987304115809459,-0.0008128574529786864,2.0062065846230013
109779,847.7142085954547,0.0,0.0,0.0,0.0,0.0,1,0,0,0.10444673895835876,0.22458411753177643,9.809891700744629,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,2.7975402791682287,5.417497098541953,-0.002722630471232848,6.097172610234667
109786,847.76744729653,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.03127111494541168,0.02664298564195633,9.8099946975708,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-2.549233004610194,-3.717993262266066,0.0019346231987547543,4.508000283142926
109792,847.8133917972445,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0017190815415233374,0.0040233442559838295,9.809998512268066,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.7180445096554136,-0.49232532804113927,8.302837567712924e-05,0.8706159620468774
109799,847.8666576966643,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.08875948190689087,-0.12793739140033722,9.81006908416748,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-1.6986207767817727,-2.47739617830065,0.0013248982967111974,3.003798615574765
109805,847.9126204960048,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.05576929450035095,-0.1505570262670517,9.810070037841797,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.7177584455235817,-0.49212918254066995,2.074883014286299e-05,0.8702691071496738
109812,847.9654142968357,0.0,0.0,0.0,0.0,0.0,1,0,0,0.04695836082100868,0.07000371813774109,9.809967041015625,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,1.9458279893602248,4.177777332446685,-0.001950926520746094,4.608695456395148
109819,848.0175150968134,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0017190815415233374,0.0040233442559838295,9.809998512268066,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-0.8683029684530673,-1.266398479675886,0.0006040454744423983,1.5354854343889879
109825,848.0623819977045,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0224602073431015,-0.10719632357358932,9.810040473937988,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.46228122267540817,-2.47888010138272,0.0009352477904314287,2.5216168147753746
109832,848.1150654964149,0.0,0.0,0.0,0.0,0.0,1,0,0,0.07570254057645798,0.14729392528533936,9.809928894042969,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,1.0106073920039846,4.830549509589051,-0.0021179287205828207,4.935133265777752
109839,848.166833397001,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0017190818907693028,0.004023345187306404,9.8100004196167,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-1.42913770595351,-2.767556313388993,0.001381658767704302,3.1147719722859786
109845,848.2121937945485,0.0,0.0,0.0,0.0,0.0,1,0,0,0.013968169689178467,0.09262336045503616,9.809961318969727,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.2700392514326351,1.9532460044024726,-0.0008619996535904593,1.9718245089439184
109852,848.2648804970086,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.0680183470249176,-0.2391570508480072,9.810108184814453,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-1.5561140266134879,-6.297232428896345,0.0027875315377333164,6.486650514533605
109859,848.3174384944141,0.0,0.0,0.0,0.0,0.0,1,0,0,0.001719081774353981,0.004023344721645117,9.809999465942383,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,1.3268661715017191,4.626896144716315,-0.0020685505049108936,4.813392364015998
109865,848.3624440953135,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.010530009865760803,-0.08457668125629425,9.810037612915039,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-0.2721681611912956,-1.9686444399636158,0.0008476050067961532,1.987369406376217
109872,848.4152171947062,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.039274200797080994,-0.16186684370040894,9.810073852539062,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-0.5446750572190608,-1.4645750076008541,0.0006867063795855634,1.5625784276033257
109879,848.4681938961148,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.010530009865760803,-0.08457668125629425,9.810037612915039,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.5425817419172235,1.4589462988258417,-0.0006840672042585434,1.5565730684640187
109885,848.515236094594,0.0,0.0,0.0,0.0,0.0,1,0,0,0.04695836082100868,0.07000371813774109,9.809965133666992,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,1.222059609144717,3.2859943708299326,-0.001540728333072269,3.5058794998220835
109892,848.5675023980439,0.0,0.0,0.0,0.0,0.0,1,0,0,0.04695836082100868,0.07000371813774109,9.809967041015625,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.0,0.0,3.6492893258501044e-05,3.6492893258501044e-05
109898,848.6138450950384,0.0,0.0,0.0,0.0,0.0,1,0,0,0.07570254057645798,0.14729392528533936,9.809928894042969,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.6202526313657137,1.6677969164526465,-0.000823149603501537,1.7793989318925414
109905,848.6677372977138,0.0,0.0,0.0,0.0,0.0,1,0,0,0.07570254057645798,0.14729392528533936,9.809928894042969,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.0,0.0,0.0,0.0
109911,848.7130960971117,0.0,0.0,0.0,0.0,0.0,1,0,0,0.001719081774353981,0.004023344721645117,9.809999465942383,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-1.6310718049000035,-3.1586061021311753,0.0015558590692605317,3.5548825806005877
109918,848.767804197967,0.0,0.0,0.0,0.0,0.0,1,0,0,0.013968169689178467,0.09262336045503616,9.809961318969727,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.22389897882237517,1.6195045038695746,-0.0006972819757920585,1.6349085836748467
109924,848.8137049973011,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.04352019727230072,-0.06195704638957977,9.81003475189209,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-1.2524480574532022,-3.3677062074591837,0.0015998179427957955,3.593059113874258
109931,848.8668630979955,0.0,0.0,0.0,0.0,0.0,1,0,0,0.030463263392448425,0.08131354302167892,9.80996322631836,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,1.3917626795969786,2.695178863422096,-0.0013455253817595393,3.033314074176088
109938,848.9173823967576,0.0,0.0,0.0,0.0,0.0,1,0,0,0.05920743942260742,0.1586037576198578,9.809926986694336,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.5689741689711014,1.5299146364277834,-0.0007173421823233407,1.6322900827647389
109944,848.9622575975955,0.0,0.0,0.0,0.0,0.0,1,0,0,0.09219764173030853,0.13598410785198212,9.809932708740234,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.7351544214120842,-0.5040567918483126,0.0001275102014387235,0.8913614805391812
109951,849.0147226974368,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.04352019727230072,-0.06195704638957977,9.810033798217773,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-2.586821323374819,-3.7728157354145027,0.0019267947234397034,4.5744712093307385
109958,849.067409094423,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.019022032618522644,0.11524300277233124,9.809957504272461,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.46498083101361765,3.363297915554359,-0.0014480767271373043,3.395288226190616
109964,849.1117391958833,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.03127111494541168,0.02664298564195633,9.809996604919434,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-0.2763152332931449,-1.9986423268145244,0.0008820337803139237,2.017652605546359
109971,849.1649622954428,0.0,0.0,0.0,0.0,0.0,1,0,0,0.026217252016067505,0.18122339248657227,9.809924125671387,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,1.0801394025757882,2.9043856544219637,-0.0013618005837068147,3.0987350666214932
109978,849.2179430946708,0.0,0.0,0.0,0.0,0.0,1,0,0,0.05920743942260742,0.1586037576198578,9.809926986694336,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.6226819505798266,-0.42694023488381494,5.4001128539209706e-05,0.7549905818330892
109984,849.262234095484,0.0,0.0,0.0,0.0,0.0,1,0,0,0.013968177139759064,0.09262336045503616,9.80996322631836,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-1.0214098000088314,-1.4897021054690047,0.0008182164177378352,1.806236698794201
109991,849.3160473965108,0.0,0.0,0.0,0.0,0.0,1,0,0,0.034709274768829346,-0.01859629526734352,9.810003280639648,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.3854269712748655,-2.0667688768422994,0.0007443200941919357,2.102400555194585
109997,849.3611239977181,0.0,0.0,0.0,0.0,0.0,1,0,0,0.013968169689178467,0.09262336045503616,9.809961318969727,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-0.46013019003553507,2.4673478643832585,-0.000930896935395389,2.509885683099505
110004,849.4141732975841,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.014776017516851425,0.015333164483308792,9.809998512268066,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-0.5418391435637686,-1.4569503493357203,0.000701108184911385,1.5544434597244388
110011,849.466578297317,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0017190815415233374,0.0040233442559838295,9.809998512268066,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.3147619338312235,-0.2158156718815755,0.0,0.38164313071096584
110017,849.5157774947584,0.0,0.0,0.0,0.0,0.0,1,0,0,0.013968169689178467,0.09262336045503616,9.809961318969727,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.24896926748164527,1.8008427130278026,-0.0007559736799404005,1.8179716017341658
110023,849.5651073977351,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.05576929450035095,-0.1505570262670517,9.81007194519043,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-1.4136955473517951,-4.9296749445604275,0.002242579328713904,5.1283754921798765
110029,849.6123893968761,0.0,0.0,0.0,0.0,0.0,1,0,0,0.013968169689178467,0.09262336045503616,9.809959411621094,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,1.4749263029593453,5.143191724973636,-0.002380050999967303,5.3504985173011095
110036,849.6664450950921,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.05576929450035095,-0.1505570262670517,9.81007194519043,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-1.2901038464236778,-4.498700317412274,0.002081807710379529,4.680029574090938
110042,849.7110835947096,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0799485445022583,0.04738408327102661,9.809967041015625,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,3.0403763604359537,4.434313680653777,-0.0023500829038478935,5.376525993094489
110049,849.7658658958972,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.010530009865760803,-0.08457668125629425,9.810037612915039,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-1.6516019299430036,-2.408821127751281,0.0012882244426443636,2.920652293583511
110055,849.8121862970293,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.04352019727230072,-0.06195704638957977,9.81003475189209,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-0.7122172217907007,0.48832985712284294,-6.176593637561667e-05,0.8635504757614989
110062,849.8667381964624,0.0,0.0,0.0,0.0,0.0,1,0,0,0.034709274768829346,-0.01859629526734352,9.810002326965332,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,1.4340375468871724,0.7948531870165827,-0.0005943867600349202,1.63959007928452
110068,849.9147455953062,0.0,0.0,0.0,0.0,0.0,1,0,0,0.001719081774353981,0.004023344721645117,9.809999465942383,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-0.6871897621830809,0.47116987243157543,-5.959545857774196e-05,0.8332051497008676
110074,849.9614360965788,0.0,0.0,0.0,0.0,0.0,1,0,0,0.034709274768829346,-0.01859629526734352,9.810003280639648,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.7065718314268786,-0.48445913777809124,8.170178433824666e-05,0.856705559581474
110080,850.0111106969416,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.014776017516851425,0.015333164483308792,9.809998512268066,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-0.9961890367367949,0.683034377787897,-9.59921478423065e-05,1.2078611540111617
110087,850.0652575977147,0.0,0.0,0.0,0.0,0.0,1,0,0,0.001719081774353981,0.004023344721645117,9.809999465942383,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.3046360743774247,-0.20887289208052207,1.7612722109497743e-05,0.36936570383344636
110093,850.1119097955525,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.014776017516851425,0.015333164483308792,9.809998512268066,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-0.3535760383368213,0.24242844465717125,-2.044221624287397e-05,0.4287045207164728
110100,850.166605297476,0.0,0.0,0.0,0.0,0.0,1,0,0,0.07570254057645798,0.14729392528533936,9.809927940368652,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,1.6542230148972104,2.4126437487757295,-0.0012902687960097566,2.925287217747308
110106,850.2126595973969,0.0,0.0,0.0,0.0,0.0,1,0,0,0.013968169689178467,0.09262336045503616,9.809961318969727,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-1.3404692068590387,-1.1870892603801124,0.0007247662244702917,1.7905415750362186
110113,850.2673534974456,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0799485445022583,0.04738408327102661,9.809967994689941,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,1.2063571029729225,-0.8271356978328652,0.00012205602834860237,1.4626862060675754
110119,850.314389295876,0.0,0.0,0.0,0.0,0.0,1,0,0,0.034709274768829346,-0.01859629526734352,9.810002326965332,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-0.9618050770484828,-1.4027693956538834,0.0007299179887718084,1.7008325950544543
110125,850.3619974963367,0.0,0.0,0.0,0.0,0.0,1,0,0,0.05920743942260742,0.1586037576198578,9.80992603302002,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.5145786737731293,3.72204895737617,-0.001602537894191653,3.7574515593331137
110132,850.41862109676,0.0,0.0,0.0,0.0,0.0,1,0,0,0.013968177139759064,0.09262336045503616,9.809962272644043,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-0.7989471164783811,-1.1652455278634917,0.0006400091790790157,1.4128390017078154
110138,850.4659903980792,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.014776017516851425,0.015333164483308792,9.809998512268066,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-0.6068106105885683,-1.6316515933184434,0.0007650445122526661,1.7408350365254577
110144,850.5145914964378,0.0,0.0,0.0,0.0,0.0,1,0,0,0.013968169689178467,0.09262336045503616,9.80996036529541,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.5914308148742727,1.5902973097726567,-0.0007848993941404501,1.696713457929787
110150,850.5668298974633,0.0,0.0,0.0,0.0,0.0,1,0,0,0.013968169689178467,0.09262336045503616,9.809961318969727,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.0,0.0,1.825619271807539e-05,1.825619271807539e-05
110156,850.6161825954914,0.0,0.0,0.0,0.0,0.0,1,0,0,0.04695836082100868,0.07000371813774109,9.809965133666992,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,0.6684577024148676,-0.4583263574449725,7.72946043082382e-05,0.8104929091737917
110162,850.6657002978027,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.027025099843740463,-0.07326686382293701,9.810036659240723,0.0,0.0,0.0,5.313417434692383,-0.0006131729454314062,0.00018363338245277875,0.000748863210901618,0.0,-1.4940810500389436,-2.8933204747678487,0.00144444451967593,3.256314425883393
